Long,Lat,Desc,pos,bkf_W,bkf_D
145.4656552,-38.05883249,down_xs1_pool,,10.75566502,-3.568
145.4656596,-38.05885277,down_xs1_pool,,12.70092394,-2.88
145.4656583,-38.05885878,down_xs1_pool,,13.3681302,-3.45
145.4656485,-38.05887271,down_xs1_pool,,15.11223981,-3.654
145.4656415,-38.0588825,down_xs1_pool,,16.34160607,-3.807
145.4656381,-38.05888831,down_xs1_pool,,17.05261332,-3.962
145.465637,-38.05889308,down_xs1_pool,,17.57944962,-4.419
145.4656344,-38.05889738,down_xs1_pool,bkf,18.10796358,-4.778
145.465634,-38.05890038,down_xs1_pool,,18.43091124,-4.843
145.4656334,-38.05890137,down_xs1_pool,,18.55286425,-5.255
145.4656304,-38.05890664,down_xs1_pool,,19.19218687,-5.673
145.4656276,-38.05891051,down_xs1_pool,,19.68187958,-5.848
145.4656251,-38.05891447,down_xs1_pool,,20.16913347,-5.838
145.4656213,-38.05891741,down_xs1_pool,,20.59486169,-5.677
145.465619,-38.05892106,down_xs1_pool,,21.04517515,-5.901
145.4656146,-38.05892436,down_xs1_pool,,21.52684115,-5.751
145.4656127,-38.0589281,down_xs1_pool,,21.97498815,-5.413
145.4656111,-38.05893024,down_xs1_pool,,22.24933851,-5.251
145.465612,-38.05893608,down_xs1_pool,bkf,22.82261685,-4.778
145.4656088,-38.0589477,down_xs1_pool,,24.12417418,-3.811
145.4656054,-38.05895411,down_xs1_pool,,24.89581148,-2.283
145.4655936,-38.05898118,down_xs1_pool,,28.07209721,-1.809
145.4655929,-38.05899232,down_xs1_pool,,29.25417586,-0.673
145.4655895,-38.05899752,down_xs1_pool,,29.89578788,-0.19
145.4656758,-38.05876698,down_xs2_riffle,,0,0
145.4656786,-38.05877664,down_xs2_riffle,,1.100869202,-0.266
145.4656863,-38.05878892,down_xs2_riffle,,2.60456695,-0.708
145.4656966,-38.05880229,down_xs2_riffle,,4.324786699,-0.765
145.4657136,-38.05881449,down_xs2_riffle,,6.231240646,-0.765
145.4657193,-38.05882291,down_xs2_riffle,,7.289861041,-0.912
145.4657221,-38.05882751,down_xs2_riffle,,7.851418725,-2.009
145.4657293,-38.05883977,down_xs2_riffle,,9.347061356,-2.597
145.4657343,-38.05884567,down_xs2_riffle,,10.13314847,-2.971
145.4657371,-38.05885066,down_xs2_riffle,,10.73307496,-2.952
145.465743,-38.05885825,down_xs2_riffle,,11.72406593,-3.687
145.4657466,-38.05886706,down_xs2_riffle,,12.72944657,-3.952
145.4657557,-38.05887123,down_xs2_riffle,,13.52976046,-4.288
145.4657584,-38.05887434,down_xs2_riffle,bkf,13.94674055,-4.555
145.4657596,-38.05887683,down_xs2_riffle,,14.23991239,-5.016
145.4657625,-38.05888687,down_xs2_riffle,,15.32903395,-5.291
145.4657703,-38.05889032,down_xs2_riffle,,16.00549471,-5.333
145.4657723,-38.0588939,down_xs2_riffle,,16.43601342,-5.09
145.465774,-38.0588968,down_xs2_riffle,,16.79032608,-4.902
145.4657769,-38.05889996,down_xs2_riffle,,17.22020107,-4.555
145.4657815,-38.05890442,down_xs2_riffle,bkf,17.85361154,-4.093
145.4657844,-38.05891116,down_xs2_riffle,,18.62396918,-3.556
145.4657846,-38.05891837,down_xs2_riffle,,19.32784015,-3.281
145.4657923,-38.05892721,down_xs2_riffle,,20.51076588,-3.151
145.4657967,-38.058936,down_xs2_riffle,,21.5503857,-2.216
145.4658036,-38.05894272,down_xs2_riffle,,22.49911609,-1.133
145.4658071,-38.05894695,down_xs2_riffle,,23.0593617,-0.625
145.4658113,-38.05895578,down_xs2_riffle,,24.09300075,0.108
145.4657249,-38.05874729,down_xs3_pool,,0,0
145.4657306,-38.05875671,down_xs3_pool,,1.160521434,0.047
145.4657346,-38.05876255,down_xs3_pool,,1.895681407,-0.136
145.4657566,-38.05878045,down_xs3_pool,,4.616253134,-0.32
145.4657658,-38.05878692,down_xs3_pool,,5.675604813,-0.813
145.4657747,-38.05879939,down_xs3_pool,,7.246895128,-1.087
145.4657838,-38.05880558,down_xs3_pool,,8.279961654,-1.642
145.4657894,-38.05881075,down_xs3_pool,,9.037870546,-1.916
145.4657949,-38.05881633,down_xs3_pool,,9.820327998,-2.689
145.4658002,-38.05882076,down_xs3_pool,,10.4968983,-3.329
145.4658048,-38.05882388,down_xs3_pool,,11.01922561,-3.329
145.4658082,-38.0588287,down_xs3_pool,bkf,11.62475978,-4.347
145.4658099,-38.05883081,down_xs3_pool,bkf_WL,11.8996202,-4.988
145.465817,-38.05883714,down_xs3_pool,,12.83845384,-5.544
145.4658205,-38.0588422,down_xs3_pool,,13.46623251,-5.473
145.465827,-38.05884756,down_xs3_pool,,14.28929995,-5.31
145.4658322,-38.05885269,down_xs3_pool,,15.01616675,-5.133
145.4658334,-38.05885523,down_xs3_pool,,15.30265862,-5.069
145.4658356,-38.05885912,down_xs3_pool,bkf,15.76134207,-4.347
145.4658398,-38.05886274,down_xs3_pool,,16.30388251,-3.909
145.4658462,-38.05886377,down_xs3_pool,,16.7448421,-3.679
145.4658563,-38.05887527,down_xs3_pool,,18.29468024,-3.374
145.4658652,-38.05888006,down_xs3_pool,,19.20077212,-3.069
145.4658734,-38.05888701,down_xs3_pool,,20.25571248,-2.719
145.4658829,-38.05889566,down_xs3_pool,,21.52601338,-2.222
145.4658878,-38.05890341,down_xs3_pool,,22.46601809,-1.81
145.4658975,-38.05892175,down_xs3_pool,,24.58340402,-0.114
145.4658674,-38.05873551,down_xs4_riffle,,0,0
145.4658749,-38.0587444,down_xs4_riffle,,1.187245552,-0.267
145.4658829,-38.0587525,down_xs4_riffle,,2.328000215,-0.668
145.4658874,-38.05875763,down_xs4_riffle,,3.017059827,-1.17
145.4658907,-38.05876105,down_xs4_riffle,,3.498200823,-1.571
145.4658948,-38.05876289,down_xs4_riffle,,3.877458575,-2.14
145.465888,-38.05877196,down_xs4_riffle,,4.430812679,-3.283
145.4658892,-38.05877506,down_xs4_riffle,,4.787452872,-3.625
145.4658907,-38.05877838,down_xs4_riffle,,5.17912203,-4.012
145.4658921,-38.058782,down_xs4_riffle,bkf,5.596931748,-4.686
145.4658928,-38.05878593,down_xs4_riffle,,6.023155735,-4.936
145.4658949,-38.05879195,down_xs4_riffle,,6.712000745,-5.218
145.4658968,-38.05879492,down_xs4_riffle,,7.080101977,-5.462
145.465899,-38.05879774,down_xs4_riffle,,7.4431273,-5.565
145.465901,-38.05880025,down_xs4_riffle,,7.768626262,-5.454
145.4659044,-38.05880386,down_xs4_riffle,,8.25103642,-5.39
145.4659047,-38.05880675,down_xs4_riffle,,8.558777074,-5.132
145.4659076,-38.0588097,down_xs4_riffle,bkf,8.959268943,-4.686
145.4659096,-38.05881889,down_xs4_riffle,,9.968654924,-4.036
145.465913,-38.05882592,down_xs4_riffle,,10.8016995,-3.751
145.465918,-38.05883272,down_xs4_riffle,,11.66673772,-3.737
145.4659239,-38.05883808,down_xs4_riffle,,12.41524974,-3.461
145.4659287,-38.05884384,down_xs4_riffle,,13.17185883,-3.041
145.4659351,-38.05885493,down_xs4_riffle,,14.52407243,-3.132
145.4659432,-38.05886452,down_xs4_riffle,,15.78560262,-2.829
145.4659522,-38.05887584,down_xs4_riffle,,17.26156427,-1.636
145.4659545,-38.05888002,down_xs4_riffle,,17.7669463,-0.908
145.465961,-38.05888939,down_xs4_riffle,,18.94979285,-0.506
145.4661364,-38.05887904,down_xs5_pool,,0,0
145.4661459,-38.05887179,down_xs5_pool,,1.158949956,-0.302
145.4661544,-38.05886539,down_xs5_pool,,2.192779287,-0.636
145.4661598,-38.05886023,down_xs5_pool,,2.927621048,-1.098
145.466164,-38.058854,down_xs5_pool,,3.68856666,-1.656
145.4661721,-38.05884628,down_xs5_pool,,4.802280501,-1.992
145.4661842,-38.05883768,down_xs5_pool,,6.21871707,-2.126
145.4661919,-38.05882989,down_xs5_pool,,7.314522883,-2.272
145.4661973,-38.05882404,down_xs5_pool,,8.118088692,-2.831
145.4662005,-38.05881893,down_xs5_pool,,8.729751944,-2.856
145.4662086,-38.05881401,down_xs5_pool,,9.606531164,-3.081
145.4662135,-38.05880942,down_xs5_pool,,10.27107054,-3.328
145.4662177,-38.05880938,down_xs5_pool,bkf,10.51881334,-3.72
145.4662201,-38.058807,down_xs5_pool,,10.85861179,-4.187
145.4662218,-38.05880151,down_xs5_pool,,11.40977778,-4.487
145.4662264,-38.05879932,down_xs5_pool,,11.85879741,-4.608
145.4662345,-38.05879332,down_xs5_pool,,12.83237437,-4.871
145.4662431,-38.0587884,down_xs5_pool,,13.74165088,-4.992
145.4662483,-38.05878515,down_xs5_pool,,14.31987779,-4.915
145.466251,-38.05878154,down_xs5_pool,,14.77713372,-4.702
145.4662554,-38.05877839,down_xs5_pool,,15.29392834,-4.286
145.4662558,-38.05877875,down_xs5_pool,bkf,15.28656394,-3.72
145.4662614,-38.05877518,down_xs5_pool,,15.91144761,-3.285
145.4662668,-38.05877248,down_xs5_pool,,16.4589541,-2.919
145.4662756,-38.05877033,down_xs5_pool,,17.16874838,-2.287
145.466281,-38.05876647,down_xs5_pool,,17.80844435,-1.828
145.4662901,-38.05876061,down_xs5_pool,,18.83601794,-0.452
145.4662933,-38.05875847,down_xs5_pool,,19.20364393,0.026
145.466303,-38.05875701,down_xs5_pool,,19.9303069,0.386
145.4663113,-38.05875559,down_xs5_pool,,20.57585422,0.458
145.4661707,-38.05890276,down_xs6_riffle,,0,0
145.4661833,-38.05889874,down_xs6_riffle,,1.185570327,-0.225
145.4661978,-38.05889286,down_xs6_riffle,,2.613307866,-0.399
145.4662098,-38.0588892,down_xs6_riffle,,3.741219186,-0.734
145.4662206,-38.05888681,down_xs6_riffle,,4.720241519,-1.179
145.4662285,-38.05888439,down_xs6_riffle,,5.458895584,-1.738
145.466233,-38.05888162,down_xs6_riffle,,5.941853667,-2.25
145.4662404,-38.05887789,down_xs6_riffle,,6.703220494,-2.612
145.4662476,-38.05887553,down_xs6_riffle,,7.388659418,-2.922
145.4662575,-38.0588729,down_xs6_riffle,,8.302294442,-3.033
145.4662628,-38.05886938,down_xs6_riffle,bkf,8.889709219,-3.896
145.4662673,-38.05886625,down_xs6_riffle,,9.389253698,-4.063
145.4662713,-38.05886402,down_xs6_riffle,,9.819199153,-4.45
145.4662785,-38.05885968,down_xs6_riffle,,10.59326319,-4.569
145.4662835,-38.05885524,down_xs6_riffle,,11.20844771,-4.557
145.4662902,-38.05885157,down_xs6_riffle,,11.92119541,-4.895
145.466293,-38.05884895,down_xs6_riffle,bkf,12.27985358,-3.896
145.4662964,-38.05884721,down_xs6_riffle,,12.63177739,-3.769
145.4663016,-38.05884288,down_xs6_riffle,,13.26833392,-3.711
145.4663061,-38.05883767,down_xs6_riffle,,13.9046453,-3.381
145.4663097,-38.05883421,down_xs6_riffle,,14.36889759,-3.198
145.4663184,-38.05883023,down_xs6_riffle,,15.25417887,-2.152
145.4663269,-38.05882641,down_xs6_riffle,,16.11326472,-1.386
145.4663341,-38.05882128,down_xs6_riffle,,16.95092027,-0.642
145.4663445,-38.05881662,down_xs6_riffle,,17.99538969,0.313
145.4663547,-38.05881045,down_xs6_riffle,,19.12087229,0.607
145.4661806,-38.05893239,down_xs7_pool,,0,0
145.466196,-38.05892997,down_xs7_pool,,1.37709731,-0.283
145.4662205,-38.05892757,down_xs7_pool,,3.539035179,-1.089
145.466229,-38.05892567,down_xs7_pool,,4.31191512,-1.54
145.4662427,-38.05892377,down_xs7_pool,,5.52884771,-1.705
145.4662564,-38.05892135,down_xs7_pool,,6.764051005,-1.843
145.466267,-38.05891977,down_xs7_pool,,7.708356569,-2.478
145.4662736,-38.05892027,down_xs7_pool,,8.266564522,-2.938
145.4662808,-38.05891974,down_xs7_pool,,8.900821648,-3.392
145.4662869,-38.05891928,down_xs7_pool,bkf,9.438160891,-3.646
145.466291,-38.05891941,down_xs7_pool,,9.788648988,-4.077
145.4662931,-38.05891928,down_xs7_pool,,9.974110888,-4.363
145.4662998,-38.05891828,down_xs7_pool,,10.57200572,-4.634
145.4663066,-38.05891763,down_xs7_pool,,11.17322585,-4.835
145.4663122,-38.05891588,down_xs7_pool,,11.68938399,-4.884
145.4663167,-38.05891446,down_xs7_pool,,12.1030497,-4.914
145.4663173,-38.05891416,down_xs7_pool,,12.16564034,-4.476
145.4663207,-38.05891479,down_xs7_pool,,12.44812982,-4.216
145.4663235,-38.05891315,down_xs7_pool,,12.71554041,-3.844
145.4663269,-38.05891364,down_xs7_pool,bkf,13.0016179,-3.646
145.4663409,-38.05891174,down_xs7_pool,,14.25128949,-3.35
145.4663479,-38.05890895,down_xs7_pool,,14.90386648,-2.925
145.4663546,-38.0589062,down_xs7_pool,,15.54046129,-1.991
145.4663615,-38.05890388,down_xs7_pool,,16.18183244,-0.987
145.4663732,-38.05890078,down_xs7_pool,,17.26034171,0.048
145.4663893,-38.05889854,down_xs7_pool,,18.6957178,0.219
145.4663925,-38.05902346,down_xs8_riffle,,0,0
145.4663833,-38.05901937,down_xs8_riffle,,0.93147249,-0.356
145.4663788,-38.05901836,down_xs8_riffle,,1.32748484,-0.861
145.4663763,-38.05901855,down_xs8_riffle,,1.526651892,-0.445
145.4663652,-38.05901336,down_xs8_riffle,,2.644074507,-1.246
145.466357,-38.05900855,down_xs8_riffle,,3.530399411,-1.468
145.4663477,-38.05900271,down_xs8_riffle,,4.560355797,-1.486
145.4663389,-38.05899674,down_xs8_riffle,,5.562804508,-2.068
145.466315,-38.05898887,down_xs8_riffle,,7.810094237,-4.208
145.4663082,-38.0589858,down_xs8_riffle,,8.500998588,-4.329
145.4663019,-38.05898188,down_xs8_riffle,bkf,9.191787041,-4.451
145.4662987,-38.05897918,down_xs8_riffle,,9.590021324,-4.615
145.4662946,-38.05897682,down_xs8_riffle,,10.03102278,-4.773
145.4662915,-38.05897373,down_xs8_riffle,,10.43929044,-4.862
145.466287,-38.05897074,down_xs8_riffle,,10.95401958,-4.863
145.4662839,-38.05896805,down_xs8_riffle,,11.34147173,-4.76
145.4662806,-38.05896801,down_xs8_riffle,bkf,11.59248571,-4.451
145.4662787,-38.05896493,down_xs8_riffle,,11.91576506,-3.898
145.4662731,-38.05895885,down_xs8_riffle,,12.69833174,-3.382
145.4662627,-38.0589536,down_xs8_riffle,,13.78243277,-2.786
145.4662527,-38.05895199,down_xs8_riffle,,14.61187137,-2.149
145.4662379,-38.05894643,down_xs8_riffle,,16.03517275,-1.67
145.466229,-38.05894096,down_xs8_riffle,,17.02294698,-1.569
145.466214,-38.05893475,down_xs8_riffle,,18.49919958,-1.234
145.4661817,-38.05891839,down_xs8_riffle,,21.86708325,-0.309
